name,url,url_resolved,homepage,favicon,country,countrycode,state,codec,bitrate,geo_lat,geo_long,Music Genre,Decade,Topic,Lang,Mood
"EXA FM 99.3 (Ciudad Obregón) - 99.3 FM - XHOX-FM - Radio Grupo García de León - Ciudad Obregón, Sonora",https://streamingcwsradio30.com:7056/,https://streamingcwsradio30.com:7056/,https://exafm.com/plaza/ciudad-obregon/,https://exafm.com/u/plantillas/p/exa-fm/imgs/favicons//apple-touch-icon.png?v2,Mexico,MX,"Ciudad Obregón, Sonora",MP3,96,27.485664122726536,-109.93761062622072,"pop,rock",,,spanish,
"EXA FM 99.7 (Ciudad del Carmen) - 99.7 FM / 1070 AM - XHIT-FM / XEIT-AM - Radiorama - Ciudad del Carmen, Campeche",https://ss1.audiorama.com.mx:6674/stream,https://ss1.audiorama.com.mx:6674/stream,https://exafm.com/plaza/cd-del-carmen/,https://i.ibb.co/bzT1rMp/Exa-FM-99-7.jpg,Mexico,MX,"Ciudad del Carmen, Campeche",MP3,128,18.654176734306,-91.81454658508302,"hits,pop,reggae / world,rock",,,spanish,
"Exa FM Acapulco - 99.3 FM - XHNQ-FM - MVS Radio - Acapulco, Guerrero",https://playerservices.streamtheworld.com/api/livestream-redirect/XHNQ_SC,https://17643.live.streamtheworld.com:443/XHNQ_SC,https://exafm.com/plaza/acapulco/,https://cdn-profiles.tunein.com/s8104/images/logod.png,Mexico,MX,"Acapulco, Guerrero",MP3,128,16.86890931909405,-99.89413261413576,"hits,reggae / world,rock",,,spanish,
"Exa FM Aguascalientes - 97.3 FM - XHAGC-FM - Radio Universal - Aguascalientes, Aguascalientes",https://playerservices.streamtheworld.com/api/livestream-redirect/XHAGCAAC.aac,https://14223.live.streamtheworld.com:443/XHAGCAAC.aac,https://www.exafm.com/aguascalientes/,https://i.iheart.com/v3/re/new_assets/5f9883a9cde5eff19e6eabaa,Mexico,MX,Aguascalientes,AAC+,64,21.882330354083077,-102.29636192321776,"hits,pop,rock",,,spanish,
"Exa FM Chihuahua - 100.9 FM - XHLO-FM - Sistema Radio Lobo - Chihuahua, Chihuahua",https://playerservices.streamtheworld.com/api/livestream-redirect/XHLO_SC,https://22073.live.streamtheworld.com:443/XHLO_SC,https://exafm.com/plaza/chihuahua/,https://cdn-profiles.tunein.com/s248954/images/logod.png,Mexico,MX,"Chihuahua, Chihuahua",MP3,128,28.63753277794977,-106.0766887664795,"hits,pop,rock",,,spanish,
"Exa FM Ciudad del Carmen - 99.7 FM / 1070 AM - XHIT-FM / XEIT-AM - Radiorama - Ciudad del Carmen, Campeche",https://ss1.audiorama.com.mx:6674/stream,https://ss1.audiorama.com.mx:6674/stream,https://exafm.com/plaza/cd-del-carmen/,https://cdn-profiles.tunein.com/s91058/images/logod.jpg,Mexico,MX,"Ciudad del Carmen, Campeche",MP3,128,18.655152591811635,-91.81660652160646,"hits,pop,reggae / world,rock",,,spanish,
"Exa FM Ciudad Mante - 91.9 FM - XHRLM-FM - ORT Radio - Ciudad Mante, Tamaulipas",https://s01.digitalserver.org:7034/;,https://s01.digitalserver.org:7034/;,https://exafm.com/plaza/cd-mante/,https://cdn-profiles.tunein.com/s90288/images/logog.png,Mexico,MX,"Ciudad Mante, Tamaulipas",MP3,128,22.74131925247908,-98.970422744751,"hits,pop,reggae / world,rock",,,spanish,
"Exa FM Ciudad Obregón - 99.3 FM - XHOX-FM - Radio Grupo García de León - Ciudad Obregón, SO",https://streamingcwsradio30.com:7056/,https://streamingcwsradio30.com:7056/,https://www.exafm.com/ciudadobregon/,https://www.exafm.com/favicon.ico,Mexico,MX,Sonora,MP3,96,27.48786747903648,-109.93374824523929,"pop,reggae / world,rock",,,spanish,
"Exa FM Ciudad Victoria - 94.5 FM - XHBJ-FM - ORT Radio - Ciudad Victoria, Tamaulipas",https://s01.digitalserver.org:7038/;,https://s01.digitalserver.org:7038/;,https://exafm.com/plaza/ciudad-victoria/,https://cdn-profiles.tunein.com/s91207/images/logod.png,Mexico,MX,"Ciudad Victoria, Tamaulipas",MP3,48,23.74100360605282,-99.14637565612794,rock,,,spanish,
"Exa FM Colima - 99.7 FM - XHCOC-FM - JA Radio - Colima, Colima",https://playerservices.streamtheworld.com/api/livestream-redirect/XHCOCFMAAC.aac,https://14833.live.streamtheworld.com:443/XHCOCFMAAC.aac,https://exafm.com/colima/,https://exafm.com/favicon.ico,Mexico,MX,Colima,AAC+,64,19.24515681357709,-103.72784614562988,rock,,,spanish,
"Exa FM Comitán - 95.7 FM - XHCTS-FM - Radio Cañón / NTR Medios de Comunicación - Comitán, CS",https://streaming.servicioswebmx.com/8242/stream,https://streaming.servicioswebmx.com/8242/stream,http://radiocanion.com/xhcts,,Mexico,MX,Chiapas,MP3,128,16.245064626925423,-92.13512420654298,"hits,pop,reggae / world,rock",,,spanish,
"Exa FM Culiacán - 101.7 FM - XHESA-FM - Grupo RSN - Culiacán, Sinaloa",https://playerservices.streamtheworld.com/api/livestream-redirect/XHESAAAC.AAC,https://20603.live.streamtheworld.com:443/XHESAAAC.aac,https://exafm.com/plaza/culiacan/,https://www.radio-home.net/logos/exa%20fm%20culiacan.png,Mexico,MX,"Culiacán, Sinaloa",AAC+,64,24.800063614450828,-107.39427566528322,"hits,rock",,,spanish,
Exa FM El Salvador,http://158.69.219.162:8028/,http://158.69.219.162:8028/,http://www.exaelsalvador.com/,http://exaelsalvador.com/wp-content/uploads/2020/01/cropped-favicon-01-1-180x180.png,El Salvador,SV,,AAC+,56,13.699111631482896,-89.19134616851808,"reggae / world,rock",,,spanish,
"Exa FM Fresnillo - 100.5 FM - XHFRE-FM - Grupo B15 - Fresnillo, Zacatecas",https://playerservices.streamtheworld.com/api/livestream-redirect/XHFREAAC.AAC,https://17993.live.streamtheworld.com:443/XHFREAAC.aac,https://exafm.com/fresnillo/,https://exafm.com/favicon.ico,Mexico,MX,Zacatecas,AAC+,64,23.18277801848195,-102.87280082702638,rock,,,spanish,
"Exa FM Guasave - 98.1 FM - XHGSE-FM - Grupo RSN - Guasave, Sinaloa",https://a6.asurahosting.com:8020/radio.mp3,https://a6.asurahosting.com:8020/radio.mp3,https://exafm.com/plaza/guasave/,https://cdn-profiles.tunein.com/s90924/images/logod.jpg,Mexico,MX,"Guasave, Sinaloa",MP3,128,25.573961109174984,-108.4702491760254,rock,,,spanish,
Exa FM Guatemala,https://stream.zeno.fm/czdkk32qduhvv,https://stream-148.zeno.fm/czdkk32qduhvv?zt=eyJhbGciOiJIUzI1NiJ9.eyJzdHJlYW0iOiJjemRrazMycWR1aHZ2IiwiaG9zdCI6InN0cmVhbS0xNDguemVuby5mbSIsInRtIjpmYWxzZSwicnR0bCI6NSwianRpIjoib0xsS1k5UjFRTGVCR3ZUdHRGdXkxUSIsImlhdCI6MTc1MDA1MTE4OCwiZXhwIjoxNzUwMDUxMjQ4fQ.WnN2RwxflZVNDXdPI-EOmqook1JdPy8Nnt9Psu9fJBo,https://exafm.com/guatemala/,https://i.ibb.co/Wsr8kn2/Exa-FM-Guatemala.jpg,Guatemala,GT,Ciudad de Guatemala,MP3,0,14.625953081427514,-90.52425384521486,"hits,pop,reggae / world,rock",,,spanish,
"Exa FM Ibarra - 93.9 FM - Ibarra, Ecuador",https://streamingecuador.net:7030/stream,https://streamingecuador.net:7030/stream,https://www.exaibarra.com/video/,http://cdn-profiles.tunein.com/s155560/images/logod.png,Ecuador,EC,Ibarra,AAC+,128,0.348652833701182,-78.11656951904298,"hits,pop,reggae / world,rock",,,spanish,
"Exa FM Las Vegas - 94.5 FM - KXLI - Radio Activo Broadcasting, LLC - Las Vegas, Nevada",https://ice9.securenetsystems.net/KXLI,https://ice9.securenetsystems.net/KXLI,https://exafm.com/lasvegas/,https://exafm.com/favicon.ico,The United States Of America,US,Nevada,AAC+,32,36.17267273768551,-115.1521682739258,"reggae / world,rock",,,"english,spanish",
"Exa FM Los Cabos - 103.9 FM - XHCCAC-FM - MVS Radio - Los Cabos, Baja California Sur",https://playerservices.streamtheworld.com/api/livestream-redirect/XHCCACAAC.aac,https://17653.live.streamtheworld.com:443/XHCCACAAC.aac,https://exafm.com/loscabos/,https://cdn-profiles.tunein.com/s323070/images/logog.jpg,Mexico,MX,Baja California Sur,AAC+,64,23.061848415444505,-109.70269203186037,"reggae / world,rock",,,spanish,
"Exa FM Mexicali - 91.5 FM - XHJC-FM - MVS Radio - Mexicali, BC",https://playerservices.streamtheworld.com/api/livestream-redirect/XHJCFM_SC,https://19003.live.streamtheworld.com:443/XHJCFM_SC,https://www.exafm.com/mexicali/,https://www.exafm.com/favicon.ico,Mexico,MX,Baja California,MP3,128,32.62058101703308,-115.45412063598634,"reggae / world,rock",,,spanish,
"Exa FM Monterrey - 97.3 FM - XHSR-FM - MVS Radio - Monterrey, Nuevo León",https://playerservices.streamtheworld.com/api/livestream-redirect/XHRSMTYFMAAC.aac,https://15723.live.streamtheworld.com:443/XHRSMTYFMAAC.aac,https://exafm.com/monterrey/,https://exafm.com/favicon.ico,Mexico,MX,Nuevo León,AAC+,48,25.681874597616083,-100.31641960144044,rock,,,spanish,
"Exa FM Oaxaca - 98.5 FM - XHNR-FM - ORO (Organización Radiofónica de Oaxaca) - Oaxaca, OA",http://ororadio2.serverroom.us:4638/,http://ororadio2.serverroom.us:4638/,https://www.exafm.com/oaxaca/,https://www.exafm.com/favicon.ico,Mexico,MX,Oaxaca,MP3,32,17.061297601563837,-96.72539234161376,"pop,reggae / world,rock",,,spanish,
"Exa FM Piedras Negras - 107.1 FM - XHPNS-FM - Grupo Zócalo - Piedras Negras, CO",https://playerservices.streamtheworld.com/api/livestream-redirect/XHPNSFMAAC.aac,https://25013.live.streamtheworld.com:443/XHPNSFMAAC.aac,https://www.exafm.com/piedras_negras/,http://cdn-profiles.tunein.com/s90735/images/logog.png,Mexico,MX,Coahuila,AAC+,32,28.70075169273243,-100.52850723266604,"hits,pop,reggae / world,rock",,,spanish,
"Exa FM San Juan del Río - 99.1 FM - XHVI-FM - San Juan del Río, Querétaro",https://tv.radiohosting.online:8352/stream,https://tv.radiohosting.online:8352/stream,https://exafm.com/sanjuandelrio/,https://cdn-profiles.tunein.com/s90524/images/logog.jpg,Mexico,MX,Queretaro,MP3,160,20.389810364988588,-99.99180793762208,"hits,pop,reggae / world,rock",,,spanish,
"Exa FM San Luis Potosí - 102.1 FM - XHESL-FM - MG Radio - San Luis Potosí, San Luis Potosí",https://playradio.mx/proxy/exafm?mp=/stream,https://playradio.mx/proxy/exafm?mp=/stream,https://exafm.com/slp/,https://exafm.com/favicon.ico,Mexico,MX,San Luis Potosí,AAC+,64,22.154143153347217,-100.9761142730713,"hits,pop,reggae / world,rock",,,spanish,
"Exa FM Tehuacán - 102.9 FM - XHWJ-FM - RadioTH Comunicaciones - Tehuacán, PU",http://pump.com.mx:8035/,http://pump.com.mx:8035/,https://www.exafm.com/tehuacan/,https://cdn-profiles.tunein.com/s87783/images/logog.jpg,Mexico,MX,Puebla,MP3,48,18.460803479196073,-97.39100933074953,"pop,reggae / world,rock",,,spanish,
"Exa FM Tijuana - 91.7 FM - XHGLX-FM - MVS Radio - Tijuana, BC",https://playerservices.streamtheworld.com/api/livestream-redirect/XHGLXAAC.aac,https://14553.live.streamtheworld.com:443/XHGLXAAC.aac,https://www.exafm.com/sdtj/,https://www.exafm.com/favicon.ico,Mexico,MX,Baja California,AAC+,48,32.50266811708983,-116.96791648864748,"hits,pop,reggae / world,rock",,,spanish,
"Exa FM Torreón - 95.5 FM - XHMP-FM - Grupo Radio Estéreo Mayran - Torreón, CO",https://playerservices.streamtheworld.com/api/livestream-redirect/XHMPAAC.aac,https://22213.live.streamtheworld.com:443/XHMPAAC.aac,https://www.exafm.com/torreon/,,Mexico,MX,Coahuila,AAC+,48,25.543680537703747,-103.40984344482423,"hits,pop,reggae / world,rock",,,spanish,
"Exa FM Tuxtepec - 101.3 FM - XHPTUX-FM - Grupo Rojaz - Tuxtepec, OA",https://stream5.mexiserver.com:1007/exa,https://stream5.mexiserver.com:1007/exa,https://www.exafm.com/tuxtepec/,https://www.exafm.com/favicon.ico,Mexico,MX,Oaxaca,MP3,128,18.087117238881305,-96.12024307250977,,,,spanish,
"Exa FM Veracruz - 93.3 FM - XHPS-FM - MVS Radio - Veracruz, VE",https://playerservices.streamtheworld.com/api/livestream-redirect/XHPSFM_SC.aac,https://14223.live.streamtheworld.com:443/XHPSFM_SC,https://www.exafm.com/veracruz/,https://i.iheart.com/v3/re/new_assets/5f9883c7cde5eff19e6eabac,Mexico,MX,Veracruz,MP3,128,19.154046595114284,-96.10883295536044,"pop,reggae / world,rock",,,spanish,
Exaltación FM,https://nexostream.net/listen/exaltacionfm/live,https://nexostream.net/listen/exaltacionfm/live,https://exaltacionfm.net/,https://exaltacionfm.net/assets/favicon.ico,The Dominican Republic,DO,San Pedro de Macorís ,MP3,112,18.45738342592747,-69.29589450359346,,,religion,,
Exclusively Buddy Holly,https://streaming.exclusive.radio/er/buddyholly/icecast.audio,https://2.mystreaming.net:443/er/buddyholly/icecast.audio,https://play.exclusive.radio/,,Canada,CA,,MP3,0,71.666379238368,-98.85183557868004,,,,,
Exclusively Daft Punk,"https://www.surfmusik.de/m3u/exclusively-daft-punk,20696.m3u",https://2.mystreaming.net:443/er/daftpunk/icecast.audio,https://exclusive.radio/all-stations,,The United Arab Emirates,AE,,MP3,0,25.253278838952788,51.51359496733171,dance / electronic,,,english,
exclusively Erasure,https://streaming.exclusive.radio/er/erasure/icecast.audio,https://2.mystreaming.net:443/er/erasure/icecast.audio,https://play.exclusive.radio/,https://play.exclusive.radio/static/assets/img/apple-icon-120x120.png,Canada,CA,,MP3,0,71.64144668407744,-98.83931368589404,,,,,
"Éxitos (Matamoros) - 91.3 FM - XHMLS-FM - Grupo Radio Avanzado - Matamoros, Tamaulipas",https://ice8.securenetsystems.net/EXITO913,https://ice8.securenetsystems.net/EXITO913,https://www.exitos913.com/,https://www.exitos913.com/wp-content/uploads/2023/06/cropped-portada-exitos-2023-180x180.png,Mexico,MX,Tamaulipas,AAC+,64,25.85331724194643,-97.501859664917,"hits,pop",,,"english,spanish",
Exlusively Eurythmics,https://streaming.exclusive.radio/er/eurythmics/icecast.audio,https://2.mystreaming.net:443/er/eurythmics/icecast.audio,https://play.exclusive.radio/,,Canada,CA,,MP3,0,71.47186500012931,-99.3038508296013,,,,,
Experimentalgems,http://stream.laut.fm/experimentalgems,http://experimentalgems.stream.laut.fm/experimentalgems?t302=2025-06-16_09-30-13&uuid=601ed210-464c-4bae-8e26-760f8d66800b,https://laut.fm/experimentalgems,,Germany,DE,,MP3,128,52.22510741884801,13.018798828125,"dance / electronic,jazz / blues,new age / ambient",,experimental,german,
Express-FM Digital,http://198.7.59.28:34235/stream,http://198.7.59.28:34235/stream,https://www.express-fm.co.za/,https://www.express-fm.co.za/image/catalog/express_fm_logo_in_colour.png,South Africa,ZA,Gauteng,MP3,128,-26.19238709688294,28.006870378888102,"dance / electronic,folk / country,hip hop / rap,hits,jazz / blues,metal,pop,punk,reggae / world,rock,soul / r&b",,religion,"african,english",
"Éxtasis Digital (Cuernava) - 107.7 FM - XHASM-FM - Radiorama Morelos - Cuernavaca, Morelos",https://server3.sit-mexico.com:2199/proxy/grupobp?mp=/;,https://server3.sit-mexico.com:2199/proxy/grupobp?mp=/;,https://www.extasisdigital.mx/,,Mexico,MX,Morelos,MP3,128,18.92281243857957,-99.2325496673584,"alternative,oldies,rock","70s,80s,90s",,spanish,
"Éxtasis Digital (León) - 95.9 FM / 590 AM - XHGTO-FM / XEGTO-AM - Radiorama - León, Guanajuato",https://stream.zeno.fm/gcdxabxx5rhvv,https://stream-162.zeno.fm/gcdxabxx5rhvv?zt=eyJhbGciOiJIUzI1NiJ9.eyJzdHJlYW0iOiJnY2R4YWJ4eDVyaHZ2IiwiaG9zdCI6InN0cmVhbS0xNjIuemVuby5mbSIsInRtIjpmYWxzZSwicnR0bCI6NSwianRpIjoiYUZMVUFwcTRUbTZmUjdMQXBscmNiUSIsImlhdCI6MTc1MDA0Mzk1MywiZXhwIjoxNzUwMDQ0MDEzfQ.vjntzxKTY4gnZeosHT1VRIiAhhYhgo1aIceRTimE9Ek,https://www.radiorama.mx/aradios.php?id=343,,Mexico,MX,Guanajuato,MP3,0,21.123501069914237,-101.67966842651369,"hits,oldies,pop","70s,80s",,"english,spanish",
"Éxtasis Digital (León) - 95.9 FM / 590 AM - XHGTO-FM / XEGTO-AM - Radiorama Bajío - León, Guanajuato",https://stream.zeno.fm/gcdxabxx5rhvv,https://stream-162.zeno.fm/gcdxabxx5rhvv?zt=eyJhbGciOiJIUzI1NiJ9.eyJzdHJlYW0iOiJnY2R4YWJ4eDVyaHZ2IiwiaG9zdCI6InN0cmVhbS0xNjIuemVuby5mbSIsInRtIjpmYWxzZSwicnR0bCI6NSwianRpIjoiVWpnX3ZZRFlTTVNPWHNfV3Q4bno5ZyIsImlhdCI6MTc1MDA2MjM0NCwiZXhwIjoxNzUwMDYyNDA0fQ.wk0U11FrjB6647ZoWhyjSZCEoXL3IvRKDs-xXdM6_KI,https://www.extasisdigital.mx/,,Mexico,MX,Guanajuato,MP3,0,21.12542257819437,-101.68104171752933,"hits,oldies,pop,rock","70s,80s",,"english,spanish",
"Éxtasis Digital (Parral) - 94.9 FM - XHSB-FM - Radiorama - Parral, Chihuahua",https://stream.zeno.fm/3c5ctyyv538uv,https://stream-156.zeno.fm/3c5ctyyv538uv?zt=eyJhbGciOiJIUzI1NiJ9.eyJzdHJlYW0iOiIzYzVjdHl5djUzOHV2IiwiaG9zdCI6InN0cmVhbS0xNTYuemVuby5mbSIsInRtIjpmYWxzZSwicnR0bCI6NSwianRpIjoiS2UtU0NuRGtTTW1PYkZrTEotRFNZUSIsImlhdCI6MTc1MDA1NTU1OCwiZXhwIjoxNzUwMDU1NjE4fQ.ZxuCSX3eJQPUxeYihDBWYJLLQsYRv5pwMEDbZYd1jgA,https://www.radiorama.mx/aradios.php?id=112,,Mexico,MX,Chihuahua,MP3,0,26.932135374332457,-105.66813468933108,"oldies,rock",,,"english,spanish",
extra-radio | Hochfrankenradio | Hof,http://extra-radio.radionetz.de/extra-radio.mp3,http://extra-radio.radionetz.de/extra-radio.mp3,https://extra-radio.de/,https://extra-radio.de/wp-content/uploads/2023/03/cropped-favicon-extraradio-192x192.png,Germany,DE,Bayern,MP3,128,50.316544,11.91362,oldies,,,german,
"Extremo Grupero (Villaflores) - 103.9 FM - XHVF-FM - Radio Núcleo - Villaflores, CS",http://s4.mexside.net:2044/;stream.nsv,http://s4.mexside.net:2044/;stream.nsv,https://radionucleo.com/,,Mexico,MX,Chiapas,MP3,160,16.233374011824175,-93.2713766100642,,,,spanish,
Exxact Barendrecht,https://live.exxact.nl/,https://live.exxact.nl/,https://exxact.nl/,https://www.exxact.nl/wp-content/uploads/2020/01/cropped-ExxactLogo_trans300x100_flat.png,The Netherlands,NL,Barendrecht,MP3,192,51.85666275790696,4.536259174346925,,,,,
Eztanda Irratia,http://51.68.46.71:9000/eztanda.mp3,http://51.68.46.71:9000/eztanda.mp3,https://www.eztanda.com/,https://www.eztanda.com/media/images/favicon.ico,Spain,ES,Nafarroa,MP3,80,42.8900802382127,-2.118845879704168,"folk / country,rock",,,,
F Test,https://server-67.stream-server.nl:8768/stream,https://server-67.stream-server.nl:8768/stream,https://www.telco.eu/,https://www.telco.eu/images/logo.png,The Netherlands,NL,"Gelderland, Hedel",MP3,256,51.75113505017613,5.262515544891358,,,,dutch,
FAF Records 979,https://stream.laut.fm/faf-records-979,https://faf-records-979.stream.laut.fm/faf-records-979?t302=2025-06-16_01-16-38&uuid=a334fbc1-51be-486a-83d2-ec4ed3335743,https://sites.google.com/view/faf-records-979,,Germany,DE,Baden-Württemberg,MP3,128,49.227530573444895,9.690172481339944,dance / electronic,,,german,
Fahrenheit FM 88.7 Rosario,https://streaming.redboing.com/radio/8010/radio.aac,https://streaming.redboing.com/radio/8010/radio.aac,https://www.redboing.com/,https://radioboing.com/stream/logo2.png,Argentina,AR,Santa Fe,MP3,128,-32.923785688220626,-60.66523253917695,"dance / electronic,hits,reggae / world",,,spanish,
fairchildren radio,http://icecast01.eseenet.com:8000/am1430,http://icecast01.eseenet.com:8000/am1430,https://www.am1430.com/,,Canada,CA,,AAC+,49,16.933332619157774,9.404296875000002,,,,chinese,
FAITH 99.9 CHJX,https://ice7.securenetsystems.net/CHJXFM,https://ice7.securenetsystems.net/CHJXFM,https://faith999.ca/homepage/,https://faith999.ca/wp-content/uploads/2020/06/cropped-faith999-icon-192x192.png,Canada,CA,,AAC+,32,42.97634708740984,-81.24066442251207,,,religion,english,
Falklands Radio 530 Stanley,https://streaming.broadcastradio.com:8332/flklnd,https://streaming.broadcastradio.com:8332/flklnd,https://radio.co.fk/,,The Falkland Islands Malvinas,FK,,MP3,0,-51.721583890010585,-57.81005859375001,,,news,english,
Fame 95 FM,https://stream.zeno.fm/wbsd59gcgy5tv,https://stream-147.zeno.fm/wbsd59gcgy5tv?zt=eyJhbGciOiJIUzI1NiJ9.eyJzdHJlYW0iOiJ3YnNkNTlnY2d5NXR2IiwiaG9zdCI6InN0cmVhbS0xNDcuemVuby5mbSIsInRtIjpmYWxzZSwicnR0bCI6NSwianRpIjoiTDU4ZkU4SU5TMzJyLXRpWkZFYzZWUSIsImlhdCI6MTc1MDAyODc4OCwiZXhwIjoxNzUwMDI4ODQ4fQ.JX59WjHj0S9sGZAi8qTYVlLCVOaJConGN9-8-otzxlc,http://fame95fm.com/,https://www.fame95fm.com/wp-content/uploads/Fame-Logo-1.png,Jamaica,JM,"Surrey county, Kingston, Lyndhurst Road 32",MP3,0,17.99759595488556,-76.79656326770784,"hip hop / rap,pop",,news,english,
Family Radio,http://ais-sa3.cdnstream1.com/2640_64.aac,http://ais-sa3.cdnstream1.com/2640_64.aac,https://www.familyradio.org/,https://www.familyradio.org/app/uploads/2017/11/cropped-FRLogo.png,The United States Of America,US,Tennessee,AAC+,64,35.86370346189704,-86.83632105588914,,,"education,religion,talk",,
Famous 56 Boss Radio,https://patmos.cdnstream.com/proxy/listenup?mp=/stream&esPlayer&cb=304041.mp3,https://patmos.cdnstream.com/proxy/listenup?mp=/stream&esPlayer&cb=304041.mp3,https://famous56bossradio.com/,https://famous56bossradio.com/wp-content/uploads/2021/11/logo1-1-150x150.png,The United States Of America,US,Pennsylvania (Philadelphia),MP3,192,39.94092382567871,-75.14915376245656,,,,,
Fan FM Aracaju,http://08.stmip.net:7114/,http://08.stmip.net:7114/,https://redefanfm.com.br/,https://redefanfm.com.br/wp-content/uploads/2023/07/favicon.jpg,Brazil,BR,SE,AAC+,64,-10.901267191928977,-37.09706693887711,rock,,,,
Fango Radio,https://pantano.ovh:8444/pantano,https://pantano.ovh:8444/pantano,https://www.fangoradio.com/,,Italy,IT,,MP3,320,43.93368210434509,10.91719150543213,,,experimental,"english,italian",
Fantasy Italo Dance 90s radio,https://mscp2.live-streams.nl:8152/italodance,https://mscp2.live-streams.nl:8152/italodance,https://italo.dance/,https://jplayer-generator.live-streams.nl/upload/96142657.jpg,The Netherlands,NL,Zuid-Holland,MP3,256,52.009669597716154,4.199199067259288,dance / electronic,90s,,english,
Fantasy Italo Radio,https://italo.live-streams.nl/fantasy,https://italo.live-streams.nl/fantasy,https://www.italo.nu/,https://italo.nu/fantasy-logo.png,The Netherlands,NL,Burgenland,MP3,256,51.992489,4.20763,dance / electronic,80s,,,
Fantasy Italo Radio,https://italo.live-streams.nl/fantasy,https://italo.live-streams.nl/fantasy,https://www.italo.nu/,https://italo.nu/fantasy-logo.png,The Netherlands,NL,Burgenland,MP3,256,51.992489,4.20763,dance / electronic,80s,,,
Feel Good Radio Costa del Sol,https://caster05.streampakket.com/proxy/8321/stream,https://caster05.streampakket.com/proxy/8321/stream,https://www.feelgoodradio.es/,,Spain,ES,,MP3,160,36.882940751988514,-4.254061281681062,,"00s,80s,90s",,,positive
FEELGOOD.FM,https://radio.feelgood.fm/mp3,https://radio.feelgood.fm/mp3,https://feelgood.fm/,https://feelgood.fm/wp-content/uploads/2025/01/Logo-600x600-1.png,Cyprus,CY,,MP3,192,35.0063709756592,34.04813289642335,"alternative,dance / electronic,folk / country,rock",,,"english,german",positive
Feeling 91.7,http://turadioenvivo.com:8430/stream,http://turadioenvivo.com:8430/stream,https://fmfeeling.com/,,Argentina,AR,Buenos Aires,MP3,0,-34.620551451721894,-58.43627929687501,pop,"80s,90s",,spanish,
